timestamp_utc,experiment,noise,p,shots,idle_steps,seed,state,method,n,basis,decode_mode,readout_error_p,readout_mitigated,stabilizer_rounds,readout_error_0to1,readout_error_1to0,single_qubit_gate_error_p,cx_gate_error_p,kept_fraction,success,counts,series
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.08,4000,3,5051,0,baseline_n1,1,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.738,"{'0': 2952, '1': 1048}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.08,4000,3,5051,0,bitflip_rep_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.83275,"{'000': 1602, '101': 188, '100': 589, '001': 542, '010': 598, '110': 190, '111': 77, '011': 214}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.08,4000,3,5051,0,bitflip_rep_n5,5,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.87425,"{'11001': 41, '00000': 838, '10010': 114, '01100': 112, '00100': 279, '00110': 101, '00010': 289, '01010': 120, '11000': 116, '10000': 332, '00011': 113, '01001': 114, '10001': 116, '11010': 45, '00001': 314, '01110': 43, '01000': 315, '01011': 40, '10110': 39, '10011': 41, '00101': 122, '11100': 46, '01101': 49, '10101': 36, '11101': 20, '10100': 102, '00111': 44, '11011': 9, '10111': 13, '01111': 19, '11111': 8, '11110': 10}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.08,4000,3,5051,0,bitflip_rep_n7,7,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.90125,"{'0101100': 13, '0110100': 21, '0000011': 74, '1000101': 22, '0001100': 55, '1001110': 5, '1110000': 25, '0111101': 2, '0100011': 15, '0011101': 10, '1100001': 26, '1101100': 10, '0000111': 26, '0110000': 52, '1111101': 5, '1000001': 72, '0101000': 58, '1111100': 5, '1000110': 25, '0000000': 438, '1100000': 51, '0000110': 55, '0110001': 13, '0101111': 3, '1111110': 2, '1000000': 175, '0000100': 181, '1000010': 63, '1101111': 1, '0010011': 20, '0010010': 55, '1010101': 7, '0011100': 26, '1111010': 4, '1000100': 49, '0101011': 6, '0110101': 10, '0000010': 176, '0010000': 167, '1100011': 11, '0001010': 50, '0111111': 3, '0100001': 65, '0011010': 24, '1100100': 35, '0011000': 34, '1100010': 31, '1001111': 4, '1110011': 3, '0100000': 171, '0101010': 26, '1111011': 2, '1000111': 7, '0000001': 174, '0001011': 19, '0110010': 23, '0101110': 15, '1000011': 23, '0000101': 65, '0001000': 157, '1001001': 14, '0111000': 35, '1011101': 9, '1011000': 12, '0010100': 56, '0100111': 6, '1110100': 9, '1001010': 33, '1101001': 9, '1010001': 30, '1010000': 65, '0010101': 21, '0111100': 4, '0100100': 70, '0111011': 2, '0100101': 18, '0001001': 41, '1001000': 60, '1010010': 16, '1110110': 3, '1001100': 22, '1011010': 9, '0100110': 21, '0111010': 10, '0001110': 17, '0011001': 23, '1010100': 16, '0111001': 11, '1101000': 21, '1010110': 9, '1101010': 14, '1110101': 7, '0010001': 54, '1100101': 6, '1010011': 10, '1111001': 12, '0001101': 20, '1001011': 11, '1110111': 4, '0100010': 49, '0111110': 3, '0101001': 21, '0010110': 20, '0001111': 7, '0011011': 8, '1110001': 11, '1001101': 14, '1110010': 5, '0011110': 5, '1100110': 10, '1011100': 9, '1011001': 12, '1111000': 10, '1101101': 3, '0011111': 4, '0110011': 3, '0101101': 7, '1101011': 2, '0110111': 2, '0010111': 5, '1011011': 2, '1100111': 3, '1011110': 2, '1101110': 3, '1011111': 4, '1010111': 1}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.08,4000,3,5051,0,bitflip_stabilizer_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.81725,"{'00000': 1190, '10100': 41, '00101': 346, '00011': 51, '10010': 309, '01010': 59, '10110': 49, '00110': 30, '00100': 169, '10011': 57, '10000': 162, '01110': 82, '11011': 43, '10101': 52, '01001': 71, '01011': 295, '00001': 166, '10111': 103, '00010': 177, '01101': 38, '01000': 134, '10001': 33, '11010': 40, '11001': 78, '11100': 26, '01111': 48, '11000': 35, '11110': 19, '00111': 42, '01100': 25, '11111': 12, '11101': 18}",rounds_1
2026-03-14T02:44:29.644678+00:00,bitflip,bitflip,0.0,4000,3,5051,0,baseline_n1,1,Z,majority,0.1,False,2,0.1,0.1,0.0,0.01,1.0,0.905,"{'0': 3620, '1': 380}",rounds_2
2026-03-14T02:44:29.644678+00:00,bitflip,bitflip,0.0,4000,3,5051,0,bitflip_rep_n3,3,Z,majority,0.1,False,2,0.1,0.1,0.0,0.01,1.0,0.9655,"{'000': 2909, '100': 329, '010': 331, '111': 19, '001': 293, '011': 45, '110': 36, '101': 38}",rounds_2
2026-03-14T02:44:29.644678+00:00,bitflip,bitflip,0.0,4000,3,5051,0,bitflip_rep_n5,5,Z,majority,0.1,False,2,0.1,0.1,0.0,0.01,1.0,0.97825,"{'01000': 274, '00000': 2315, '00010': 270, '11000': 30, '00001': 251, '10000': 278, '10010': 28, '01100': 31, '00100': 217, '01001': 37, '10011': 4, '01010': 28, '10001': 38, '01011': 6, '11101': 20, '00110': 34, '01101': 8, '10100': 32, '11001': 15, '00111': 4, '00011': 20, '00101': 30, '10111': 1, '11111': 7, '01111': 1, '11110': 1, '10110': 4, '11011': 2, '01110': 4, '10101': 3, '11100': 6, '11010': 1}",rounds_2
2026-03-14T02:44:29.644678+00:00,bitflip,bitflip,0.0,4000,3,5051,0,bitflip_rep_n7,7,Z,majority,0.1,False,2,0.1,0.1,0.0,0.01,1.0,0.977,"{'0001000': 182, '1000110': 4, '0000000': 1791, '1111011': 1, '0101010': 6, '0000001': 232, '0000110': 24, '1000000': 201, '1101001': 5, '1000010': 29, '0000100': 227, '1000100': 18, '0000010': 225, '1000101': 7, '0101100': 3, '0110100': 3, '0000011': 33, '0100011': 1, '0111101': 1, '0001100': 20, '1001110': 1, '1110000': 5, '0010000': 215, '0001001': 25, '1110011': 1, '0100000': 196, '1100000': 25, '1101011': 2, '1011001': 3, '0010101': 3, '1000011': 11, '1111111': 3, '0101110': 1, '0110010': 4, '0000101': 20, '0101000': 29, '1110110': 1, '1001100': 3, '0100101': 4, '0010010': 20, '1100001': 12, '1000001': 38, '1111101': 21, '0110000': 24, '1111001': 12, '0100010': 28, '1110001': 18, '0001011': 5, '0001010': 19, '0111111': 3, '0100001': 27, '1001000': 15, '1010100': 5, '0011000': 30, '0100100': 24, '1101100': 2, '0100110': 3, '1110101': 5, '0101001': 6, '0010001': 26, '1010000': 17, '1100100': 3, '0010100': 21, '0111000': 4, '1010010': 3, '1010001': 8, '1011111': 1, '1101101': 1, '0010011': 2, '1011101': 2, '0011100': 1, '1001010': 3, '1111000': 1, '1100010': 4, '1001001': 1, '1011000': 4, '0110001': 2, '0111001': 2, '0001110': 1, '1100101': 1, '1101000': 3, '0011101': 1, '0110101': 1, '0101011': 1, '0000111': 1, '0011001': 1, '1010110': 1, '0001101': 1}",rounds_2
2026-03-14T02:44:29.644678+00:00,bitflip,bitflip,0.0,4000,3,5051,0,bitflip_stabilizer_n3,3,Z,majority,0.1,False,2,0.1,0.1,0.0,0.01,1.0,0.95475,"{'0001000': 214, '0100000': 200, '1101101': 1, '0010001': 22, '0000000': 1742, '1000100': 30, '0000010': 193, '0101110': 9, '0110010': 3, '1000011': 4, '1111111': 1, '0000101': 33, '0010000': 203, '1000101': 5, '0000011': 29, '0101100': 14, '0110100': 6, '1000010': 20, '0101101': 4, '0000100': 212, '0100001': 22, '0111111': 1, '1110010': 1, '0001010': 30, '0110001': 5, '0101111': 8, '0000110': 29, '1000000': 192, '1100110': 2, '0010101': 10, '1010000': 29, '0100100': 21, '0111100': 2, '0000111': 4, '0110000': 15, '1000001': 30, '0000001': 212, '0110110': 1, '0101010': 6, '1100010': 7, '0010010': 23, '0010100': 42, '1001000': 40, '0100010': 26, '0111010': 1, '0100110': 7, '1001010': 9, '1110100': 1, '0101000': 32, '1010100': 7, '0011000': 24, '1011111': 8, '0001100': 40, '1001110': 1, '1110000': 2, '0001001': 27, '0011111': 2, '1001001': 9, '0111000': 4, '0001110': 4, '1001100': 5, '0100101': 5, '1101000': 2, '1011010': 3, '1101111': 3, '1010111': 3, '0011010': 3, '1100000': 19, '1100001': 2, '1011001': 1, '1110011': 1, '1101011': 1, '0011110': 2, '1010001': 5, '1001011': 2, '1111000': 2, '0010011': 3, '1111100': 1, '1000110': 4, '0001011': 2, '1101010': 1, '0101001': 5, '0011101': 5, '1101100': 2, '1011110': 1, '0011100': 8, '1011000': 3, '1111011': 1, '1101110': 2, '0011001': 2, '1010110': 1, '0001111': 1, '0010110': 1, '1010010': 1, '0010111': 1, '1111001': 1, '1101001': 1, '0100111': 3, '0001101': 3, '1100100': 2, '0110111': 1, '0110101': 1, '1011101': 1, '1010011': 1, '1011011': 1}",rounds_2
